cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,0.999315537303217,NA,0-9,2015,0,112,PREMIER
0,1.002053388090349,NA,0-9,2016,0,112,PREMIER
0,2.507871321013005,NA,0-9,2017,0,112,PREMIER
0,3.9425051334702257,NA,0-9,2018,0,112,PREMIER
0,11.21697467488022,NA,0-9,2019,0,112,PREMIER
0,3.2963723477070497,NA,0-9,2020,0,112,PREMIER
0,0.6078028747433265,NA,10-19,2011,0,112,PREMIER
0,1.002053388090349,NA,10-19,2012,0,112,PREMIER
0,1.273100616016427,NA,10-19,2013,0,112,PREMIER
0,1.998631074606434,NA,10-19,2014,0,112,PREMIER
0,2.6119096509240247,NA,10-19,2015,0,112,PREMIER
0,4.008213552361396,NA,10-19,2016,0,112,PREMIER
0,2.5735797399041753,NA,10-19,2017,0,112,PREMIER
0,3.997262149212868,NA,10-19,2018,0,112,PREMIER
0,3.3949349760438055,NA,10-19,2019,0,112,PREMIER
0,1.3579739904175223,NA,10-19,2020,0,112,PREMIER
0,1.056810403832991,NA,20-29,2011,0,112,PREMIER
0,1.002053388090349,NA,20-29,2012,0,112,PREMIER
0,0.999315537303217,NA,20-29,2013,0,112,PREMIER
0,0.999315537303217,NA,20-29,2014,0,112,PREMIER
0,0.999315537303217,NA,20-29,2015,0,112,PREMIER
0,1.002053388090349,NA,20-29,2016,0,112,PREMIER
0,4.005475701574264,NA,20-29,2017,0,112,PREMIER
0,3.783709787816564,NA,20-29,2018,0,112,PREMIER
0,9.05407255304586,NA,20-29,2019,0,112,PREMIER
0,2.4640657084188913,NA,20-29,2020,0,112,PREMIER
0,0.39698836413415467,NA,30-39,2011,0,112,PREMIER
0,1.002053388090349,NA,30-39,2012,0,112,PREMIER
0,1.867214236824093,NA,30-39,2013,0,112,PREMIER
0,1.998631074606434,NA,30-39,2014,0,112,PREMIER
0,2.5051334702258727,NA,30-39,2015,0,112,PREMIER
0,3.819301848049281,NA,30-39,2016,0,112,PREMIER
0,4.167008898015058,NA,30-39,2017,0,112,PREMIER
0,6.844626967830253,NA,30-39,2018,0,112,PREMIER
0,12.862422997946611,NA,30-39,2019,0,112,PREMIER
0,4.476386036960986,NA,30-39,2020,0,112,PREMIER
0,2.1245722108145104,NA,40-49,2011,0,112,PREMIER
0,5.13347022587269,NA,40-49,2012,0,112,PREMIER
0,9.601642710472278,NA,40-49,2013,0,112,PREMIER
0,9.530458590006845,NA,40-49,2014,0,112,PREMIER
0,12.05201916495551,NA,40-49,2015,0,112,PREMIER
0,12.8870636550308,NA,40-49,2016,0,112,PREMIER
0,8.799452429842574,NA,40-49,2017,0,112,PREMIER
0,12.20807665982204,NA,40-49,2018,0,112,PREMIER
0,14.43394934976044,NA,40-49,2019,0,112,PREMIER
